owner.objectId,cetliId.objectId,objectId,product,quantity,createdAt,updatedAt,selected,deleted,crossedOutLocation.latitude,crossedOutLocation.longitude
VRbvhCjo6p,cHxWuE9tsj,sbGGx6ravs,rizs,1,2016-01-26T07:23:26.669Z,2016-02-06T07:42:32.262Z,1,1,null,null
VYVyGBKpr7,dqj7fTuCfg,XGfmFw7Ede,domestos,1,2016-03-03T18:04:57.350Z,2016-03-16T08:28:25.455Z,0,1,null,null
arAaTfwHpN,bcwUSF27WZ,lJvrxSuBtX,párizsi,1,2016-06-28T21:51:54.895Z,2016-07-03T12:13:15.770Z,0,1,null,null
0T7UhDzR1r,g93c2dtkre,zI2ySfz5GZ,karfiol,1,2016-05-13T20:24:06.880Z,2016-06-03T12:00:07.449Z,0,1,null,null
ipqsA8kiOy,tFnVZqIij0,QQnQTLwVCO,nedves törlőkendő,1,2016-03-06T06:48:09.604Z,2016-03-24T09:42:10.799Z,0,1,null,null
SkjrG1hwyx,95ZpUGs0kW,p7u9uYbTWK,hagyma,4,2016-03-21T16:51:21.964Z,2016-03-21T16:53:45.742Z,0,null,null,null
3AhRJOJudb,hPMKwDc9L0,Xtp2ThO6A6,tejföl,1,2016-08-04T12:26:33.395Z,2016-08-04T12:26:33.395Z,0,null,null,null
MOeiw3x21z,OFcwa3V0N4,UqPTwGiLtw,paradicsom,1,2016-02-20T14:25:47.277Z,2016-02-20T15:01:04.072Z,1,null,null,null
KzT54XtAtB,DgyQC5zPFa,4g4KQXY481,mosogatószer,1,2016-03-30T09:21:36.482Z,2016-05-17T06:09:33.068Z,1,1,47.45010611209045,18.96494308790231
I0BBQi6J3o,GkJDtjwbsr,K29K6EshQ7,dezodor,1,2016-08-29T11:54:31.728Z,2016-08-29T11:54:31.728Z,0,null,null,null
St5ehgDIMA,Big5M2OR6j,sG8bdzqVvi,testápoló,1,2016-03-26T12:42:38.087Z,2016-03-26T12:42:38.087Z,0,null,null,null
p5T2Hhl24k,Qc3AI1wJ7D,FikLdsz2YC,domestos,1,2016-08-01T06:24:14.434Z,2016-08-07T08:14:42.439Z,1,null,null,null
Ex0LB3E7Wj,V2eNpoC3Xu,pb2SATSaJQ,sör,1,2016-07-03T13:50:04.462Z,2016-07-03T16:55:22.620Z,1,null,null,null
VRbvhCjo6p,W6MOCa7pEB,zZSwGGm7C8,olaj,1,2016-08-19T11:42:34.561Z,2016-08-22T14:42:15.395Z,1,1,null,null
7hZaozIhQS,w1E2w19lLf,l4V09jAAMb,tejföl,1,2016-06-18T05:45:39.135Z,2016-06-18T05:45:39.135Z,0,null,null,null
3iHNtzki0H,FrAgtL2u2N,DqUg8COmmg,répa,1,2016-01-09T09:08:26.768Z,2016-01-09T09:36:01.296Z,1,null,47.4516589600949,19.15745936333782
m9ceBJW7bC,2zIBvKxrub,38ufDJNtuJ,olaj,3,2016-07-06T14:30:34.690Z,2016-08-13T08:35:44.422Z,1,1,null,null
cjVSYavPqh,hdFMLa7jBL,7tjshRm1hF,vaj,1,2016-02-13T07:28:26.730Z,2016-02-13T07:28:26.730Z,0,null,null,null
HoyU5Z8Ym4,nsOfxRgGwI,ek1noptFYK,tejszínhab,1,2016-01-29T12:59:25.583Z,2016-01-29T12:59:25.583Z,0,null,null,null
wtm3RO2Tfo,o46kpm9pn0,dLbk90aKe4,felvágott,1,2016-04-04T14:09:01.701Z,2016-04-04T14:09:01.701Z,0,null,null,null
3rB4TQPrOU,gmhK0LrzFa,I35KrzAbsY,tejföl,2,2016-01-18T16:00:16.834Z,2016-02-01T17:50:48.902Z,0,1,null,null
bcFIzoFSP9,nvPEFtr9sf,RDKiaRQa6N,vaj,1,2016-04-01T17:14:13.458Z,2016-05-11T16:59:17.027Z,1,1,null,null
QWz4HTW8Xd,gQOax1JuhP,DoxzksvYO7,alufólia,1,2016-01-02T08:00:08.590Z,2016-01-03T21:17:13.891Z,null,1,null,null
m1uSyxJ4nd,MhTr83Rp7H,WYMgFcEZ8i,fertőtlenítő kézmosó,1,2016-04-14T09:53:49.278Z,2016-04-15T09:31:31.063Z,0,1,null,null
KzT54XtAtB,DgyQC5zPFa,9EXDS5ITwv,cappuccino,1,2016-03-30T09:20:53.978Z,2016-05-17T06:09:33.524Z,1,1,47.45010611209045,18.96494308790231
MjhiWMmnof,fcpy847a0U,BKfj7DpCgV,cukor,1,2016-01-09T18:44:59.905Z,2016-01-09T18:44:59.905Z,null,null,null,null
QW0xnPxj2M,oLrW0EVNOp,DQkVxKXE0K,tojás,20,2016-06-24T20:54:51.219Z,2016-08-04T20:12:10.598Z,1,1,null,null
Mdp5mQVk3R,LvuD4UkiiD,ynwwn6Oggt,kenyér,1,2016-06-01T22:00:04.322Z,2016-06-01T22:00:04.322Z,0,null,null,null
ZvapYjsA2a,h2uSc7XPfa,ZcDwdN8EnO,tej,1,2016-07-27T19:36:26.993Z,2016-07-27T19:37:17.515Z,0,1,null,null
QhfgOii9Ud,E9GvZxdxcf,3O8P7uZQc3,gyümölcs,1,2016-08-19T19:01:19.247Z,2016-08-19T19:01:19.247Z,0,null,null,null
bcFIzoFSP9,nvPEFtr9sf,ZGXvB8eaqs,élesztő,1,2016-04-01T17:13:12.887Z,2016-05-11T16:59:19.615Z,1,1,null,null
6g3DNd8Dm4,HG9ALp1krs,amF6UpaCXT,fogkrém,1,2016-07-25T12:04:27.133Z,2016-07-25T15:57:04.435Z,0,1,null,null
gF8xR1ROpF,KjufvCm9wX,RMTpiBqt3n,élesztő,1,2016-08-03T08:13:17.755Z,2016-08-08T09:21:42.170Z,0,1,null,null
EqnpSyPy84,9bShIgxSIB,9pWdO7931T,túró,50,2016-05-05T13:20:40.230Z,2016-05-08T09:14:21.236Z,1,1,null,null
mLVNccaxFL,lDg5AIOXy7,OimWMbbUAJ,wc papír,1,2016-07-31T06:56:02.556Z,2016-07-31T08:41:21.130Z,1,null,null,null
EkJTnql1WH,9FQgjHREUw,b40ED0ATVZ,rizs,2,2016-02-07T10:24:26.227Z,2016-02-07T10:24:26.227Z,0,null,null,null
St5ehgDIMA,Big5M2OR6j,5uZ6d962Xz,kávé,1,2016-03-26T12:38:58.182Z,2016-03-26T12:38:58.182Z,0,null,null,null
gF8xR1ROpF,d9Gi6zuYCp,2MjEEmm72p,kelkáposzta,1,2016-07-19T05:57:08.034Z,2016-07-23T19:33:56.761Z,1,1,null,null
KaVfJPKpdU,SbbHWMECyc,RZ4mNGVn2K,méz,1,2016-08-07T05:39:49.302Z,2016-08-07T06:32:43.629Z,1,null,47.41960960444754,19.15719483980831
r1XT0tyxpO,Js9Uj9xDF0,CP6ohCDqyn,májkrém,1,2016-05-06T14:11:32.162Z,2016-05-06T14:11:32.162Z,0,null,null,null
n7rZompBRy,y1Fs7ZimXV,RiQucWP4U7,majonéz,1,2016-05-19T07:30:47.468Z,2016-05-24T16:00:38.782Z,1,null,null,null
aoI3blHH8o,HSt92N7USM,BwE8JAYeQq,tejföl,2,2016-04-04T18:24:35.259Z,2016-04-08T12:48:40.852Z,1,null,null,null
tRktsflWzq,rFHVyE7REm,YigXLCjpk9,hagyma,1,2016-05-14T10:26:46.083Z,2016-05-14T13:19:30.242Z,1,null,null,null
itdNGyOAy1,XxTsP9PrbC,3tyoiHX6ed,saláta,1,2016-02-09T04:23:37.862Z,2016-02-11T19:13:34.059Z,1,null,null,null
SSBU93NVNd,3ka8qcz4j2,LTOdDyHeOh,zsemlemorzsa,1,2016-03-17T11:01:57.785Z,2016-03-17T11:01:57.785Z,0,null,null,null
VRbvhCjo6p,w1CNKWMHxs,oHSLHNPFFD,tojás,20,2016-04-01T08:31:26.286Z,2016-04-03T14:58:16.223Z,0,1,null,null
r6Pxnz78yo,CoHHcTha6V,nmi1YP7blH,felvágott,1,2016-06-23T14:25:53.208Z,2016-06-29T14:18:14.363Z,0,1,null,null
aoI3blHH8o,AfUnTHzyK6,b9mx802gpp,fokhagyma,2,2016-04-29T10:46:24.554Z,2016-04-29T12:08:48.820Z,1,null,null,null
nfvJNNaTjU,ICQm8qhynI,PNlROWdkNu,ásványvíz,1,2016-04-24T10:47:35.147Z,2016-05-11T06:10:26.284Z,0,1,null,null
GkLC2cbCi4,FUuB4nhxUX,1D73jQwjSc,vaj,1,2016-04-12T11:53:27.793Z,2016-04-18T16:37:36.373Z,1,1,null,null
4ezb5sdvrx,XbxgyDJX2S,8tVZ5xSsqw,kenyér,1,2016-04-21T13:52:38.889Z,2016-04-21T13:52:38.889Z,0,null,null,null
VRbvhCjo6p,hx9jogFHGP,gxygZM8RJp,zsemle,1,2016-05-06T14:48:33.488Z,2016-05-26T05:45:19.287Z,1,1,null,null
4Pdx7gljk3,UTI7zGhJBA,kkairetCJg,fogkrém,1,2016-04-09T23:07:55.057Z,2016-04-12T16:38:15.836Z,1,null,null,null
knf6rBLm1e,khXx0SAuKe,0cXFZPdOYj,öblítő,1,2016-04-01T03:56:11.379Z,2016-04-01T03:56:11.379Z,0,null,null,null
NKGrbSqUTq,ldRGHhA6eN,fRj8TbapO1,almalé,1,2016-08-31T21:52:59.018Z,2016-08-31T21:52:59.018Z,0,null,null,null
qlNeME0Sjr,YsSXhXcZtc,r7kJ5oFwey,domestos,1,2016-08-18T10:34:49.325Z,2016-08-28T09:22:56.991Z,1,null,null,null
63QPweXwRc,UN5fQ0PXvl,p6PrhkFmmo,sonka,1,2016-05-25T15:11:33.372Z,2016-05-25T15:11:33.372Z,0,null,null,null
V49NC6w5Pb,fTDOyDNe3l,RCVhdcNFYG,fokhagyma,1,2016-02-21T16:15:37.581Z,2016-03-03T11:44:55.057Z,1,1,null,null
itdNGyOAy1,ok1f6ptFGW,bdzDR0GaZ5,darált hús,30,2016-01-23T09:40:19.024Z,2016-01-23T11:37:22.634Z,1,null,null,null
S9nZI0kSdK,XSNokvjL5C,9Q49S72IXA,spagetti tészta,1,2016-07-16T08:18:59.133Z,2016-08-08T09:13:37.042Z,1,1,null,null
o2QS0Bmvu9,MWyYCu9hAv,tzeuoxYYvY,wc papír,1,2016-05-07T13:01:18.922Z,2016-05-07T13:01:18.922Z,0,null,null,null
0WjFeGY8mC,aumr5gcdn6,ZF482MyqMV,almalé,3,2016-08-04T04:53:07.521Z,2016-08-04T11:52:00.725Z,1,null,null,null
Dmbtq9Dk5C,RrFbevjriv,2dRcTmyYsJ,olaj,1,2016-08-18T07:21:53.335Z,2016-08-18T07:21:53.335Z,0,null,null,null
cz8KrGDeEI,HTx9ndseHD,on4abhK9tJ,ásványvíz,5,2016-01-27T12:28:40.705Z,2016-01-27T12:28:40.705Z,0,null,null,null
jc8WY5dkRa,wpvx1OZb1n,tLmNjF9wXU,fokhagyma,1,2016-01-03T13:49:12.590Z,2016-01-03T13:49:12.590Z,0,null,null,null
OcbeiwgqEd,oNYN5u93lF,8a4zYE8pze,uborka,1,2016-02-11T13:09:34.912Z,2016-02-12T16:40:00.142Z,1,1,null,null
Iq9NjZjYft,eanAHcvzqN,SL9OcQQXM5,kenyér,1,2016-01-30T09:24:12.105Z,2016-02-19T17:19:59.189Z,1,1,null,null
VRbvhCjo6p,reY69OmlEF,jphrpoUuJC,felvágott,1,2016-06-16T06:49:19.970Z,2016-06-24T10:45:44.960Z,1,1,null,null
OHeYe18ZRy,hBIku7wGKg,Atj6YhsKmZ,szörp,1,2016-03-01T10:17:44.351Z,2016-03-03T14:52:11.091Z,0,1,null,null
b1q9C7jHHG,6D4k6pNLjr,YS1PEYw8Q9,eper,7,2016-05-08T10:49:37.755Z,2016-05-08T15:21:06.066Z,1,1,47.56294114092181,19.02359500656811
YT2EmKtCLk,1J7vTA4Fma,zXdBNuL7Hw,papírzsebkendő,1,2016-04-17T13:45:43.400Z,2016-04-17T13:45:43.400Z,0,null,null,null
aXi31SDCCw,YzSYyaWrid,SgakGVlhfx,alma,2,2016-06-24T06:06:28.679Z,2016-06-28T04:19:10.902Z,1,null,null,null
epBzEzF3P5,fOFctBADkp,qNdYaQl9aF,felvágott,1,2016-08-21T14:56:43.471Z,2016-08-21T14:56:43.471Z,0,null,null,null
4EmmcrPhpY,m5GPULe8Oi,LvT4QbgO6T,csirkemell,2,2016-08-15T18:53:30.555Z,2016-08-15T18:53:30.555Z,0,null,null,null
vtb4107ykQ,ri8xAVHu39,MsrJT7Lpvh,kenyér,1,2016-07-18T17:34:15.886Z,2016-07-18T18:25:17.172Z,1,null,null,null
aXKaMnOqjt,FnTrJZgbda,9PIDuDUSO9,zöldség,1,2016-04-08T20:19:54.104Z,2016-04-08T20:19:54.104Z,0,null,null,null
l2ISoyk36B,EaKiLMebxQ,cIlrlSJKeF,tea,1,2016-03-01T18:46:34.333Z,2016-03-01T18:47:25.854Z,0,1,null,null
EWSpjfO90b,RhuaJTHmRN,vOxwQQWcsv,pirospaprika,1,2016-07-15T21:34:49.265Z,2016-07-26T18:13:46.141Z,0,1,null,null
gF8xR1ROpF,PQSZABL6dn,uD405o5xCs,hús,1,2016-07-18T05:13:44.319Z,2016-07-19T05:52:49.883Z,0,1,null,null
0jXtHGBoM7,sk0vu7fwxK,jhI4cxnWCv,leveszöldség,1,2016-04-17T19:22:01.051Z,2016-05-06T08:01:15.209Z,0,1,null,null
XOXgRdOwpO,SIZnetCEWs,N55SPULjdy,fogkefe,1,2016-08-23T15:44:31.070Z,2016-08-23T15:44:31.070Z,0,null,null,null
3iHNtzki0H,l6EPD3OZxv,NNyohouQNC,felvágott,1,2016-04-02T07:14:52.739Z,2016-04-02T08:16:47.199Z,1,null,47.45249857273571,19.14934418182369
GwUNRSTEfH,YH5mTpjVrt,wkvJ26YxCz,fogkrém,1,2016-01-09T11:18:30.519Z,2016-01-09T11:20:23.670Z,null,1,null,null
VRbvhCjo6p,4zu089OqJF,lYoxJ9pKh1,tojás,1,2016-08-22T14:57:44.299Z,2016-08-26T08:53:09.911Z,0,1,null,null
4xvalIfeAu,69eIATZCDr,b31XkwcBOF,energiaital,6,2016-03-13T22:58:21.755Z,2016-03-13T22:58:21.755Z,0,null,null,null
HTrK9LFvQl,mnVjH3UkO6,5hRIitIcci,zöldség,1,2016-01-30T12:32:08.169Z,2016-01-30T12:32:08.169Z,null,null,null,null
5YcP6uwOtA,CB4S0EB6s6,hlyMX2C2xh,kávé,1,2016-04-23T05:55:15.110Z,2016-04-23T17:05:43.049Z,0,1,null,null
FnvDr5bcxf,boGHwlxM36,QESqVLu3Zu,mosópor,2,2016-04-04T11:10:19.341Z,2016-04-04T11:10:19.341Z,0,null,null,null
6O282ccWUL,OqKWpqpLKT,zFv5nh3TR7,halrudacska,1,2016-03-04T16:12:37.532Z,2016-03-05T19:55:38.489Z,1,1,null,null
3iHNtzki0H,edmobG7Kw3,FNnzih7L1Q,savanyúság,1,2016-05-06T18:30:25.605Z,2016-05-07T08:01:14.606Z,1,null,47.45274052137846,19.14852137456068
fvkSEVNfO2,Y8mEmZd6ho,MpVtywT2i4,papírzsebkendő,1,2016-05-20T16:11:50.082Z,2016-06-13T07:13:16.022Z,0,1,null,null
SiEgrJzTX8,lyLYdMAHoQ,Iu9tfWN70Q,hagyma,1,2016-04-22T16:18:57.241Z,2016-05-05T08:00:13.247Z,1,1,null,null
mdK1mwPGBE,10XyKfSCWG,yzgZ3xwoNW,vízkőoldó,1,2016-07-05T09:50:43.046Z,2016-07-05T13:14:40.947Z,1,null,null,null
9GvCfFajZe,sjUhF0T4w9,8CfswlIY0z,kenyér,1,2016-06-30T08:07:51.832Z,2016-06-30T08:07:51.832Z,0,null,null,null
py1vuEAa5o,AAYkeW5mCU,BOCEXguwfh,alma,1,2016-04-04T13:17:27.462Z,2016-04-04T13:17:27.462Z,0,null,null,null
ltrQWbExAE,81UH33dSRR,68wI3tVoJz,banán,1,2016-05-10T11:22:44.618Z,2016-05-11T04:19:28.087Z,1,1,null,null
kUCJn0ubgD,SOgNCTM4a2,fJConjevxY,papírtörlő,4,2016-01-24T20:28:19.369Z,2016-01-30T15:35:18.474Z,0,1,null,null
yY33U4GJJU,5ZNvRD9xz1,lgOnjhAZIF,virsli,1,2016-05-23T14:05:33.812Z,2016-05-25T19:39:27.880Z,0,1,null,null
kVS7cZnQg8,yZfHfbsFPN,znsrO6KkEN,zsemle,6,2016-04-17T16:38:20.871Z,2016-06-18T05:52:49.709Z,0,1,null,null
0WjFeGY8mC,aumr5gcdn6,pDvsXxunjC,alufólia,1,2016-08-04T05:57:28.443Z,2016-08-08T17:09:03.433Z,1,null,null,null
eD15Qadqrx,MGKVlawug8,WfLjgPOb43,csirkemell,1,2016-05-25T20:26:09.324Z,2016-05-25T20:26:38.929Z,0,1,null,null
cfgjkPD5CG,N4mwlXKmnO,ahjiF14JJU,banán,1,2016-05-23T18:14:37.870Z,2016-06-07T13:49:51.298Z,0,1,null,null
bcNPACMpn0,xRVcu7zb7P,6M8EMlLaaW,paradicsom,1,2016-04-27T17:46:30.656Z,2016-04-27T17:48:18.807Z,1,null,null,null
DiaN9aTLTx,Tg5BDQqV2I,SSstnMKa10,citrom,1,2016-08-22T08:33:42.493Z,2016-08-22T13:01:56.865Z,1,null,null,null
EWSpjfO90b,ywLlqzkkSd,kJSf3BkppM,csirkemell sonka,20,2016-07-31T09:14:44.029Z,2016-08-30T17:39:39.506Z,1,1,47.5008690058751,19.06925385326119
U1gZW5zttp,4V5C73zonK,c4gSspjNbE,élesztő,1,2016-07-07T06:29:17.458Z,2016-07-26T11:13:03.121Z,0,1,null,null
8VdH6hORTW,4q1HbBmrTr,AyV0PBgIGY,ásványvíz,1,2016-03-15T11:47:47.911Z,2016-05-16T14:20:49.920Z,0,1,null,null
3rB4TQPrOU,2qigLMrmcj,E6B4FgVWi9,kolbász,1,2016-02-25T05:43:48.354Z,2016-02-27T14:54:57.688Z,0,1,null,null
0fGglovVft,2hGpfpGHeX,eSBqP1SNiP,dinnye,1,2016-08-12T16:17:48.188Z,2016-08-13T06:58:52.698Z,1,null,47.45882450607368,19.14548699745829
6l2BeyLQik,0WrxnXu8Te,5pKovZJKWg,kenyér,1,2016-04-24T21:18:01.764Z,2016-04-24T21:18:01.764Z,0,null,null,null
rdJPgbahKh,GdCdrj9HDP,1ncU3AuuC2,gyümölcs,1,2016-04-24T14:13:33.957Z,2016-04-24T14:13:33.957Z,0,null,null,null
QW0xnPxj2M,oLrW0EVNOp,syohQa8T64,karfiol,1,2016-06-24T20:48:56.541Z,2016-08-04T20:12:13.690Z,1,1,null,null
QqIwR5zuPw,xdeSar3IJm,ncbXbw1qMc,paradicsom konzerv,1,2016-04-05T13:04:03.241Z,2016-04-05T13:04:03.241Z,0,null,null,null
70eQUT4fej,YORLRWFewY,Q5aefXpY3y,ásványvíz,1,2016-08-13T11:03:59.487Z,2016-08-22T05:31:40.159Z,0,1,null,null
zUWw9lO8L5,Q8xacNePm4,719kwBSzXa,ablakmosó,1,2016-04-09T12:43:57.625Z,2016-04-09T12:43:57.625Z,0,null,null,null
63MZkwcZCF,yGI5mizaCj,IDuYggeVPE,spenót,1,2016-08-31T15:55:40.140Z,2016-08-31T16:08:31.429Z,1,null,null,null
8seOozQOXR,tj44tT1i6I,bebtnQMwXO,ásványvíz,1,2016-08-05T13:38:12.739Z,2016-08-06T04:36:18.090Z,0,null,null,null
MgbDpYs3pS,XHuwqOZzgT,v6oDKQxNrr,barack,1,2016-03-04T18:25:31.754Z,2016-03-04T18:25:31.754Z,0,null,null,null
ihTeTXEdoj,w1QQ4hqxo4,thBWTUoj68,bacon,1,2016-01-01T21:34:01.632Z,2016-01-28T20:49:30.740Z,null,1,null,null
UcnshGWPBa,3HLD8cP9W3,dWlWP8qHfk,pelenka,2,2016-06-03T17:03:51.088Z,2016-06-03T17:03:51.088Z,0,null,null,null
ocFluWbeLi,t8G6CTeG9L,toRty56lpu,vaj,1,2016-01-18T15:46:27.923Z,2016-01-18T15:46:27.923Z,0,null,null,null
Xcq61umcBH,HReVVaukj0,PE2x4fciVS,wc tisztitó,1,2016-06-10T03:08:06.346Z,2016-08-01T20:02:53.683Z,0,1,null,null
y9BmZP9cN4,FqbafXofLf,mlNa9Bobrr,cukor,1,2016-04-08T18:01:44.591Z,2016-04-08T18:01:44.591Z,0,null,null,null
DDvEO8vEOs,8jyIHsbIrq,Cggbzf4RR9,kenyér,1,2016-01-01T22:27:00.509Z,2016-01-15T20:53:00.582Z,1,null,null,null
hjfFmmoiEQ,nka8rvrTom,jos7by2n87,wc papír,1,2016-03-29T07:12:01.894Z,2016-05-07T06:43:43.221Z,0,1,null,null
Z1MdLEyCpU,16K4rfDKIk,vDVwfCBuE3,uborka,1,2016-02-17T17:27:02.639Z,2016-02-22T20:02:17.400Z,1,1,null,null
EA8VmHkWgW,x7es8kbO7F,CclKgXfL27,majonéz,1,2016-03-25T11:08:45.079Z,2016-03-26T11:46:26.428Z,1,null,null,null
HoyU5Z8Ym4,mUBtSrrMLN,ZBszHYdkXR,virsli,1,2016-01-29T12:48:22.532Z,2016-01-29T12:48:22.532Z,0,null,null,null
rv6qOxJgoi,iC6DdnOQJy,d07oFBYl47,domestos,1,2016-01-03T19:56:38.375Z,2016-01-07T16:15:20.835Z,null,1,null,null
kYO9gJaHxD,BmpFO7mC7b,DbQ2XcpVKT,banán,7,2016-02-24T17:20:52.077Z,2016-04-15T14:09:41.166Z,1,1,null,null
tRUssDA063,yrGAKqfxZd,4hpVojypQ7,fültisztító,1,2016-04-11T10:13:41.634Z,2016-04-11T10:13:41.634Z,0,null,null,null
nlslMwDjE5,KjJMFpw13i,egx293Qj2f,sajt,1,2016-04-18T13:08:27.081Z,2016-04-24T08:51:18.669Z,1,1,null,null
Qh1ngiYaCU,4PPoaZiVJP,EtBRufoTst,felvágott,1,2016-01-09T14:00:21.488Z,2016-01-09T14:00:21.488Z,0,null,null,null
2VqjTdUYY8,NuAXyqdy7n,nYMhX264GA,alma,6,2016-08-18T15:17:39.005Z,2016-08-18T15:17:39.005Z,0,null,null,null
ZxAa9Bnvno,1EzcPRYuSe,CzeijDbSAp,cukor,1,2016-06-28T18:33:44.953Z,2016-07-07T20:39:44.256Z,0,1,null,null
bcwXtReYg1,y0jj9sy5qd,W2sAwY2cN9,liszt,1,2016-07-31T19:04:49.014Z,2016-07-31T19:04:49.014Z,0,null,null,null
Z1MdLEyCpU,GH72LaIcWv,9CfRYUvHCQ,paradicsomszósz,1,2016-05-26T16:56:49.376Z,2016-05-27T06:10:20.900Z,1,null,null,null
44LzUdtpvP,CrKtEHn0MC,0P3JKPj2kn,csoki,1,2016-04-30T08:35:18.107Z,2016-04-30T08:35:18.107Z,0,null,null,null
UZx6BvQj8y,KNbu9ILNDu,oKUMO78vld,túró,1,2016-01-23T16:30:30.545Z,2016-05-17T11:46:15.354Z,0,1,null,null
ilSKfjggkt,cQLWipXJgn,JdaVaxowaB,tej,1,2016-04-20T09:10:52.761Z,2016-05-03T11:31:46.627Z,1,1,null,null
66jprL8rCm,OkLg7fVNyP,Fh7ecUapiz,naptej,1,2016-06-27T20:59:00.456Z,2016-08-01T20:10:05.873Z,0,1,null,null
b7EQTkCfgm,QMMw0023QK,vGCU8q1tir,paradicsom,2,2016-03-30T17:05:47.380Z,2016-03-30T17:05:47.380Z,0,null,null,null
EHu4vRIGur,HQP4NJoWiB,cHfW1cvrOy,citrom,4,2016-05-09T13:10:03.014Z,2016-07-09T10:55:48.126Z,0,1,null,null
lxgKG4gpqb,uwzKVMjYAx,hfr9iZbPYg,szalámi,1,2016-02-29T15:17:57.370Z,2016-04-23T10:32:38.055Z,0,1,null,null
KOBeESU3ES,daLNqO5xRj,MsKDT1KUPL,hús,1,2016-04-29T15:33:44.086Z,2016-04-29T15:38:24.076Z,0,null,null,null
2HGtzSli5O,iauzLbZa63,0RwFznzE3o,tojás,1,2016-01-11T13:30:25.695Z,2016-01-11T13:30:25.695Z,null,null,null,null
UZBH0RDBFe,8YJwvBX78J,FmkBYsAaZe,paradicsom,1,2016-01-09T09:53:53.000Z,2016-01-09T09:54:04.326Z,null,null,null,null
Jm9XTIVPgB,NASXLLm830,AOOaHgzrTr,üdítő,1,2016-01-13T15:18:32.267Z,2016-01-14T09:33:08.671Z,1,1,null,null
AN9JhpDSH1,uua1b7vKT5,O2ql6FqJp4,wc papír,1,2016-04-01T03:22:36.215Z,2016-04-01T16:32:20.391Z,1,null,null,null
KzT54XtAtB,RpcOv60fdo,xwGL6SMPeR,májkrém,1,2016-05-07T05:15:25.454Z,2016-05-17T06:09:15.776Z,1,1,null,null
cvVxHBHNw1,WpqEhLVFDD,MMZ2pI0zj4,virsli,1,2016-08-01T05:59:48.000Z,2016-08-19T06:56:19.569Z,0,1,null,null
RrT8Yf2uBk,zpdBCL7W9U,XjHGL5BF59,wc papír,1,2016-01-04T06:21:17.238Z,2016-01-04T06:21:17.238Z,null,null,null,null
5024qgHluR,klOi7uq68I,HpB1KjqxHg,kávé,1,2016-03-22T08:41:36.171Z,2016-03-25T11:22:32.094Z,1,1,null,null
HFiNYjQ02C,Olnq1EaDDX,TyAhCqqJ8W,rizstej,1,2016-04-25T19:25:49.148Z,2016-04-25T19:25:49.148Z,0,null,null,null
26gMozXs1B,bMduhQol2Z,AaHGqKD12J,kenyér,1,2016-04-25T04:34:58.029Z,2016-04-27T16:45:55.623Z,0,1,null,null
7R1FkIgjGb,p2LyEjX32N,5xewATRf3i,élesztő,2,2016-06-03T07:56:45.969Z,2016-06-05T15:00:10.088Z,1,null,null,null
0KTVb774mS,kx7NOKE5BJ,3xXHv4NuJS,tojás,1,2016-02-25T19:43:00.769Z,2016-02-25T19:43:00.769Z,0,null,null,null
wlRTeaclau,98QNg5oTbE,sMbSvTmxhI,hús,500,2016-01-20T14:00:22.677Z,2016-01-20T14:00:22.677Z,0,null,null,null
WEfrNzQRjA,psQTMWfee0,OY3f88y17c,virsli,1,2016-06-03T20:26:17.339Z,2016-06-03T20:26:17.339Z,0,null,null,null
4gWJIATshe,Ivyg9B90id,kgBaBm6yFo,mosogatószer,1,2016-04-16T06:25:27.088Z,2016-04-16T06:25:27.088Z,0,null,null,null
bcNPACMpn0,K2hmGh23QJ,Q4Jbm3Peg9,túró,2,2016-05-13T07:27:41.772Z,2016-05-13T07:28:17.371Z,1,null,null,null
6Fp0pzuAcE,p2w5ERNlTS,g0ZZuse1VV,narancslé,1,2016-03-23T10:25:58.783Z,2016-03-23T11:27:02.857Z,0,null,null,null
vaQXUSFaHY,9bdOYXFDvt,hnVB7Z0cKF,burgonya,2,2016-01-14T07:38:07.399Z,2016-01-30T21:37:05.010Z,1,1,null,null
O9NoTDy3el,yXuFIOkZZn,6U4FX9phzv,olaj,1,2016-04-27T09:52:27.246Z,2016-04-27T09:52:27.246Z,0,null,null,null
tRktsflWzq,t5ZrNSAu0s,Bpd3xWfu9D,élesztő,1,2016-04-08T13:52:38.286Z,2016-04-08T20:25:02.196Z,1,null,null,null
e9tjQevbEq,HgOAarHoBr,H7UVVMxBlT,csemege uborka,1,2016-04-07T19:18:11.903Z,2016-04-07T19:18:11.903Z,0,null,null,null
Um6e2UipL0,6HcnsGQ3p6,0bUkJaSi60,mosogatószer,1,2016-04-03T10:38:06.348Z,2016-04-04T19:37:26.801Z,1,null,null,null
5024qgHluR,H65vjzeUNo,IjeW1VdQQo,virsli,1,2016-05-02T10:27:38.478Z,2016-05-17T12:02:33.044Z,0,1,null,null
HPzSBy6H31,qcbz3ASynu,wr22LNFwkd,túró rudi,2,2016-04-30T19:49:20.145Z,2016-08-16T15:24:04.728Z,0,null,null,null
0Y1XMlvXlW,AjBpYp68xq,05NEhUBz3P,zsemle,8,2016-04-20T05:35:30.945Z,2016-04-20T05:35:30.945Z,0,null,null,null
ifcFPl3tT6,jxkv1rdRtI,npqvHDrZei,tej,3,2016-04-10T08:28:57.586Z,2016-04-10T08:28:57.586Z,0,null,null,null
